stock_id,stock_name,industry_category,actual_months,WMAPE_numeric_valid,SMAPE_numeric_valid,MedianAPE_numeric_valid,MAPE_numeric_valid,WMAPE,SMAPE,MedianAPE,MAPE,RMSE,MAE,Bias,UnderestimateRate,DirectionAccuracy,sarima_months,fallback_months,selected_order,selected_seasonal_order,best_aic,runtime_seconds
8054,安國,半導體業,12,24.555918641429482,25.317916568452674,22.63106469740082,24.710585708731646,24.556,25.318,22.631,24.711,71893.224,58949.041,-28528.094,50.0,83.333,12,0,"(1, 1, 1)","(0, 1, 1, 12)",1.3100395292226894,1.5081829000264406
1294,漢田生技,食品工業,12,24.572310071505363,26.628771775679528,29.364924330244957,25.594743104552986,24.572,26.629,29.365,25.595,17336.842,15942.167,-5875.667,58.333,16.667,0,12,,,,0.0656910999678075
6643,M31,半導體業,12,24.607223571313465,27.82578354725033,18.88283835085642,25.475823186355534,24.607,27.826,18.883,25.476,44734.827,36545.193,-11261.482,58.333,58.333,12,0,"(1, 1, 0)","(0, 1, 0, 12)",-21.457407088112,0.3148685998748988
6593,台灣銘板,資訊服務業,12,24.607917736859065,24.95368318274268,26.0213685948936,27.001092849042646,24.608,24.954,26.021,27.001,10300.169,8572.045,1239.896,41.667,58.333,12,0,"(1, 1, 0)","(0, 1, 1, 12)",-35.817196905536065,0.8092751000076532
4989,榮科,電子零組件業,12,24.629702301116446,26.279581867222646,16.128414301770086,23.51401424236862,24.63,26.28,16.128,23.514,67523.491,54772.271,-25569.304,50.0,58.333,12,0,"(1, 1, 1)","(1, 1, 0, 12)",-8.436852940151898,0.6712101998273283
6179,亞通,其他,12,24.630659546536727,22.80735196464857,22.672617660591378,26.412839485854008,24.631,22.807,22.673,26.413,103821.572,85789.572,47389.922,33.333,75.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",56.33552578526024,0.6355523997917771
4503,金雨,電機機械,12,24.821623160116182,25.890170582652832,17.778552489541823,34.18471642454299,24.822,25.89,17.779,34.185,21815.106,13834.27,857.332,66.667,50.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",28.35045614862706,0.6696262999903411
5443,均豪,半導體業,12,24.83772777873407,25.17511822677161,26.18021875513992,26.906315925364392,24.838,25.175,26.18,26.906,110313.842,96656.576,-910.53,58.333,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",26.44074889746465,0.6772451000288129
8099,大世科,資訊服務業,12,24.87622118701073,20.260642798988147,11.881004378819956,16.870571954376377,24.876,20.261,11.881,16.871,202507.698,103543.228,-79844.628,66.667,75.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-22.35001752927654,1.044337400002405
3226,龍鋒,電機機械,12,24.928766694619352,22.51583473522157,19.792719920517087,25.303072904456453,24.929,22.516,19.793,25.303,43159.78,33374.446,6340.11,50.0,41.667,12,0,"(1, 1, 0)","(0, 1, 1, 12)",-28.183915391820776,0.6353929000906646
3284,太普高,其他,12,24.944795942657166,24.261756545027556,18.340061304269206,23.24711036789329,24.945,24.262,18.34,23.247,24928.004,18058.473,-2460.344,41.667,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",31.86977876660205,0.720331700053066
7749,意騰-KY,電子工業,9,24.950294642677356,24.369272417278054,20.04384526242434,23.472985023789512,24.95,24.369,20.044,23.473,41675.513,35623.75,1852.25,25.0,0.0,0,12,,,,0.0286256000399589
1721,三晃,化學生技醫療,12,25.09634074988916,25.313676350165686,19.99466739222112,27.048400399943624,25.096,25.314,19.995,27.048,41902.919,37116.568,3570.502,41.667,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-11.988126197619051,0.6858552999328822
3085,新零售,數位雲端類,12,25.107528541733952,25.03696231352525,24.58842365686718,23.87426074974478,25.108,25.037,24.588,23.874,1470.573,1142.455,-295.479,50.0,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",80.79264652955037,1.435332299908623
8045,達運光電,電子工業,12,25.13252763144303,26.818593640310816,20.223687774876886,31.52655953249834,25.133,26.819,20.224,31.527,29767.706,25344.583,4206.583,41.667,8.333,0,12,,,,0.0206860997714102
6425,易發,電機機械,12,25.171070150923274,27.38627029877496,27.15909656114846,29.062686836401895,25.171,27.386,27.159,29.063,32043.243,29575.861,-125.093,41.667,75.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",81.22944024650307,1.2122126000467688
3491,昇達科,通信網路業,12,25.18587224138418,26.714251234639004,26.29025576501025,26.683038940164966,25.186,26.714,26.29,26.683,53044.648,51466.574,-5416.835,50.0,16.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-6.284094118422249,0.8825115000363439
4123,晟德,生技醫療業,12,25.29694693207518,25.1716135565364,21.417602039760958,26.13950648747318,25.297,25.172,21.418,26.14,38614.78,31962.482,1925.32,50.0,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",17.134513147856723,0.7462111001368612
6617,共信-KY,生技醫療業,12,25.2978717576488,24.415910145890997,24.838761993969502,24.10160684128014,25.298,24.416,24.839,24.102,970.659,769.667,-181.167,58.333,50.0,0,12,,,,0.0221467998344451
2392,正崴,電子零組件業,12,25.30193406941378,24.36083370005292,27.215427238797663,25.175754903208023,25.302,24.361,27.215,25.176,2311312.457,1991697.868,398786.96,33.333,75.0,12,0,"(1, 1, 1)","(0, 1, 1, 12)",-53.36728920997555,1.2900838998612016
1472,三洋實業,建材營造,12,25.32574859265115,25.42370491030667,23.813307858570415,25.95988823917066,25.326,25.424,23.813,25.96,94057.935,76887.664,8490.208,58.333,50.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",84.76101701715677,0.493282200070098
2444,兆勁,電子工業,12,25.38170770613984,25.59507646759637,14.323389454696034,27.71967145111347,25.382,25.595,14.323,27.72,33091.588,24030.386,3645.405,50.0,75.0,12,0,"(1, 1, 1)","(0, 1, 1, 12)",-6.0437400688455405,0.7742821001447737
3066,李洲,光電業,12,25.383379323893706,21.32740172708367,12.260785381885928,20.728066564646415,25.383,21.327,12.261,20.728,9665.21,5116.803,-1824.898,50.0,83.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",21.4019867211427,0.5644559001084417
5547,久舜,建材營造,2,25.408058784557007,22.54405536480113,25.408058784557007,25.408058784557007,25.408,22.544,25.408,25.408,59059.0,59059.0,59059.0,0.0,0.0,0,12,,,,0.011622899910435
5292,華懋,綠能環保,12,25.4200709272159,28.246255659634883,22.785681833102252,23.926983174552056,25.42,28.246,22.786,23.927,72599.837,60610.833,-51167.833,83.333,75.0,0,12,,,,0.0202315999194979
4563,百德,電機機械,12,25.445860096214183,23.84653534982632,14.495073110979922,28.71555892303215,25.446,23.847,14.495,28.716,78897.198,60846.586,27315.388,50.0,66.667,12,0,"(0, 1, 1)","(1, 1, 0, 12)",-3.615136854065089,0.5327677000313997
6957,裕慶-KY,其他,12,25.50884285177426,25.484018142714394,17.01702006922566,30.920112832173842,25.509,25.484,17.017,30.92,118875.521,81284.417,30509.917,41.667,58.333,0,12,,,,0.0161558000836521
3360,尚立,電子通路業,12,25.516195869114604,26.857194910122512,25.134551655696146,24.041960267209195,25.516,26.857,25.135,24.042,184017.874,156146.807,-96500.843,66.667,33.333,12,0,"(1, 1, 1)","(0, 1, 1, 12)",27.73583910643593,1.0799148997757584
3150,鈺寶-創,電子工業,12,25.60773984063085,24.197451813810066,28.90405830680369,27.243833254033923,25.608,24.197,28.904,27.244,7907.526,6440.667,4028.167,16.667,33.333,0,12,,,,0.0181698000524193
6221,晉泰,資訊服務業,12,25.65487404011913,24.050114818865527,21.109967289279545,26.47670841652012,25.655,24.05,21.11,26.477,129992.576,112206.594,41119.978,25.0,75.0,12,0,"(1, 1, 1)","(0, 1, 1, 12)",22.969298773483903,1.2415988000575453
5202,力新,資訊服務業,12,25.726628845491156,24.91021988458683,22.059266098945653,23.10220282976023,25.727,24.91,22.059,23.102,4643.029,3217.844,-949.882,41.667,83.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",42.42930303792388,0.7218470999505371
8933,愛地雅,運動休閒類,12,25.9185272579098,28.897026397815996,27.794542394326193,34.21080618474326,25.919,28.897,27.795,34.211,55578.947,47407.233,8645.693,41.667,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",4.79722138108021,0.6687421000096947
3434,哲固,光電業,12,25.926870282614896,26.253398573545223,26.83047970113383,28.18101892238477,25.927,26.253,26.83,28.181,16602.254,14936.621,2837.443,41.667,66.667,12,0,"(1, 1, 1)","(0, 1, 1, 12)",22.275293447247986,0.8283973000943661
6265,方土昶,電子通路業,12,25.93823156457683,24.907005781356915,18.825763638933513,21.172860153518318,25.938,24.907,18.826,21.173,30606.2,19668.032,-17482.206,75.0,33.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",33.52617763619802,0.6668088999576867
4542,科嶠,電子零組件業,12,25.96293111336046,30.49555204881777,22.480525725593758,26.10227377612188,25.963,30.496,22.481,26.102,21155.527,15756.059,-6299.319,58.333,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",54.46734439261467,0.5125820999965072
6218,豪勉,通信網路業,12,26.097959186216517,25.673223591306776,20.557266084746495,25.507661722782814,26.098,25.673,20.557,25.508,36499.046,28696.163,-6100.672,41.667,75.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",62.52616273757701,0.5515377998817712
2511,太子,建材營造,12,26.21929168968264,21.676350135403386,11.359931128125943,21.65832745434103,26.219,21.676,11.36,21.658,361572.87,204147.469,-69715.066,50.0,83.333,12,0,"(1, 1, 0)","(0, 1, 1, 12)",10.25049367437057,0.5549719999544322
4523,永彰,電機機械,12,26.236912938965062,25.192117247572636,23.4472407595346,28.371893946674238,26.237,25.192,23.447,28.372,14035.069,12553.27,3317.577,50.0,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",21.675377663299976,0.6698408999945968
3515,華擎,電子工業,12,26.35215125097331,26.47400512541274,24.26398428840794,25.985479529805744,26.352,26.474,24.264,25.985,1239505.783,1051129.405,-259316.131,58.333,83.333,12,0,"(1, 1, 1)","(0, 1, 1, 12)",-20.14677134125285,1.060486099915579
5410,國眾,資訊服務業,12,26.489643774830075,24.82357866053486,13.45947546512496,26.0880965010596,26.49,24.824,13.459,26.088,155686.424,96885.364,-12004.244,41.667,83.333,12,0,"(1, 1, 1)","(0, 1, 1, 12)",65.6533384380391,0.846792200114578
5701,劍湖山,觀光餐旅,12,26.56280214235259,27.030441565930204,23.048879421294515,28.10606822020356,26.563,27.03,23.049,28.106,16018.736,12036.469,-77.516,58.333,75.0,12,0,"(1, 1, 1)","(0, 1, 1, 12)",116.96423548219452,0.9076693998649716
6877,鏵友益,其他電子類,12,26.574500448415563,29.577501549264955,25.41008405382153,33.13486980040629,26.575,29.578,25.41,33.135,13761.193,10642.667,-0.333,50.0,100.0,0,12,,,,0.0265901999082416
6167,久正,光電業,12,26.608555879850098,25.97105076675017,17.84413519396421,27.35572821920787,26.609,25.971,17.844,27.356,35683.985,26869.364,-1471.863,66.667,50.0,12,0,"(1, 1, 0)","(0, 1, 0, 12)",-26.17567836114919,0.4131606000009924
1540,喬福,電機機械,12,26.662272172808827,27.215948953637042,19.001497457095308,28.31636641566075,26.662,27.216,19.001,28.316,13200.741,11007.941,-3021.082,58.333,75.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",89.63755688133098,0.6184797000605613
1468,昶和,紡織纖維,12,26.67431034023401,25.514708397424847,21.07621735464059,27.11369135911949,26.674,25.515,21.076,27.114,22562.818,18597.929,4081.258,41.667,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-5.446274854237808,0.7804155999328941
3432,台端,電子零組件業,12,26.72713938922832,30.45039127052905,25.94317295576618,25.43100201144971,26.727,30.45,25.943,25.431,4228.433,3458.692,-3295.665,91.667,50.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",90.25994502393664,0.6003655998501927
4530,宏易,觀光餐旅,12,26.823672608276507,26.176507953123824,20.94722233847414,23.95221854205445,26.824,26.177,20.947,23.952,12402.4,8674.284,-4199.875,50.0,58.333,12,0,"(1, 1, 0)","(0, 1, 1, 12)",12.95746388710104,0.6650438001379371
7743,金利食安,食品工業,10,27.035810928538158,26.759956635101425,25.68043547870637,26.96628166425526,27.036,26.76,25.68,26.966,20413.211,16896.0,1052.444,33.333,0.0,0,12,,,,0.0199601000640541
6753,龍德造船,航運業,12,27.103338985552618,26.764606843695788,25.924438268803872,28.794613311450572,27.103,26.765,25.924,28.795,130935.099,118494.285,36838.475,41.667,66.667,12,0,"(1, 1, 0)","(1, 1, 0, 12)",21.39378151457037,0.7062554000876844
6241,鑫永洋,通信網路業,12,27.15736167222913,25.853462269761916,26.38573599474288,26.520542075274715,27.157,25.853,26.386,26.521,19212.886,15375.978,5575.257,25.0,50.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",118.81957316669562,0.5512486000079662
3557,嘉威,居家生活,12,27.170157092019153,26.552414814759857,29.460053530132996,29.283868319827537,27.17,26.552,29.46,29.284,119594.654,97880.061,22878.349,33.333,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-6.397982809325278,0.7865726000163704
6486,互動,通信網路業,12,27.170831615158836,25.469013687930243,32.30563638675123,25.126071180088566,27.171,25.469,32.306,25.126,104954.959,60819.574,-29943.156,58.333,83.333,12,0,"(1, 1, 1)","(0, 1, 1, 12)",27.671265327547346,0.9005418999586254
5490,同亨,電腦及週邊設備業,12,27.230123133326295,28.246076144303927,22.102831188156376,27.93437237954902,27.23,28.246,22.103,27.934,44969.247,34870.147,1328.963,50.0,58.333,12,0,"(1, 1, 1)","(1, 1, 0, 12)",64.56722282783038,0.4850994998123497
4171,瑞基,農業科技業,12,27.237599668601188,29.846312792415013,18.83444413390966,30.60348378760577,27.238,29.846,18.834,30.603,7092.044,5282.755,-1175.553,58.333,33.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",56.90070547971381,0.6742257999721915
8432,東生華,生技醫療業,12,27.255081920825987,23.779112082588107,13.15255092915271,23.527704878285043,27.255,23.779,13.153,23.528,50567.019,30533.437,-1637.963,33.333,50.0,12,0,"(1, 1, 1)","(1, 1, 0, 12)",5.281264857434669,0.8336429998744279
7734,印能科技,半導體業,12,27.305253275073138,29.022371853658317,28.60794539326406,31.507657983866082,27.305,29.022,28.608,31.508,66121.877,52398.167,710.667,58.333,8.333,0,12,,,,0.0186177000869065
6928,攸泰科技,電腦及週邊設備業,12,27.395239647267534,27.811048764182306,24.372038389988372,29.520696373182503,27.395,27.811,24.372,29.521,51315.658,44898.583,7173.583,41.667,75.0,0,12,,,,0.0174897999968379
2719,燦星旅,觀光餐旅,12,27.396122435037253,25.03718075811396,17.771628127557836,26.154833493877234,27.396,25.037,17.772,26.155,58003.361,44835.604,5031.938,58.333,50.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",115.3655200269484,0.5512483001220971
3213,茂訊,電腦及週邊設備業,12,27.428741789724466,27.499128027096315,19.091610013354476,30.450264071663764,27.429,27.499,19.092,30.45,90109.257,65993.804,1503.101,41.667,75.0,12,0,"(1, 1, 0)","(0, 1, 1, 12)",-1.7910676367624765,0.6863666998688132
1906,寶隆,造紙工業,12,27.468057548729035,28.905319461007938,23.517586666560504,29.87657687116098,27.468,28.905,23.518,29.877,86277.926,71223.712,-2909.861,50.0,50.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",60.27435461497884,0.5726228998973966
4432,銘旺實,紡織纖維,12,27.694583136152005,29.95868036444523,24.29391678050463,32.567933100065765,27.695,29.959,24.294,32.568,30984.709,25134.034,-8552.923,58.333,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",34.50739457537468,0.6666792000178248
8201,無敵,電子工業,12,27.70071880856122,29.775773150509472,25.01172259562216,26.379591152703373,27.701,29.776,25.012,26.38,13407.582,10969.992,-4391.088,58.333,83.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",33.08584711523726,0.803649100009352
6508,惠光,農業科技業,12,27.863991753190874,29.808293548965832,27.52717332719757,31.12772708175467,27.864,29.808,27.527,31.128,43210.621,33044.07,-1486.398,66.667,50.0,12,0,"(1, 1, 1)","(0, 1, 1, 12)",28.813322905201208,0.9162412998266518
8940,新天地,觀光餐旅,12,28.045732898586902,28.06103151901485,26.313040563326478,30.53733667795852,28.046,28.061,26.313,30.537,44026.375,37111.773,-2101.403,58.333,75.0,12,0,"(1, 1, 1)","(0, 1, 1, 12)",86.04769511608549,0.8192752001341432
4946,辣椒,文化創意業,12,28.10776242141643,30.07471147250546,19.235299437347912,26.33285213983197,28.108,30.075,19.235,26.333,11668.531,8309.568,-1914.179,58.333,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",76.02299141573658,0.712893099989742
6865,偉康科技,數位雲端類,12,28.150670833255365,23.966530569879062,23.210685599714438,28.682999554833216,28.151,23.967,23.211,28.683,13012.5,10029.333,7533.333,16.667,91.667,0,12,,,,0.0250611999072134
1530,亞崴,電機機械,12,28.23892088491768,28.916658254997348,19.973282138053268,32.667060575130684,28.239,28.917,19.973,32.667,54326.014,45334.505,2884.906,50.0,75.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",6.991615947113064,0.5937654001172632
3576,聯合再生,電子工業,12,28.304169517340743,24.409608734815457,13.788613003549049,32.76161074698454,28.304,24.41,13.789,32.762,116778.381,71858.626,42419.348,33.333,83.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",13.501599995378132,0.626171899959445
6227,茂綸,電子通路業,12,28.61820160162657,27.895890590853938,25.237794003063343,27.987020621742964,28.618,27.896,25.238,27.987,504235.806,419161.999,-54669.449,41.667,83.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",-35.387020645492875,0.8091955999843776
6582,申豐,橡膠工業,12,28.673521436264547,24.48947806693125,22.257492889281096,28.15294835861364,28.674,24.489,22.257,28.153,24993.359,19626.834,12328.106,41.667,58.333,12,0,"(1, 1, 0)","(0, 1, 1, 12)",50.565725554607006,0.524577199947089
2882,國泰金,金融保險,11,28.727908365755837,31.82619890894812,20.540216395675255,51.183960845612845,28.728,31.826,20.54,51.184,10637101.944,9165158.52,2296132.397,45.455,30.0,6,6,"(0, 1, 1)","(0, 1, 1, 12)",81.81980748160903,0.3820676000323146
8272,全景軟體,資訊服務業,12,28.866886918701905,26.62200677239316,15.778482938288269,34.981756634348415,28.867,26.622,15.778,34.982,17874.553,11504.417,1542.583,66.667,41.667,0,12,,,,0.0406376998871564
6933,AMAX-KY,電腦及週邊設備業,12,28.903498446988486,29.8482056161927,26.988024969749368,25.727103377577095,28.903,29.848,26.988,25.727,246069.199,168618.0,-125680.833,83.333,83.333,0,12,,,,0.0310307999607175
6894,衛司特,綠能環保類,12,28.907749896463514,35.16619234266307,26.25198298879169,28.816427010717245,28.908,35.166,26.252,28.816,37594.405,33213.583,-33213.583,100.0,58.333,0,12,,,,0.0173653999809175
1570,力肯,電機機械,12,28.918420088031283,33.289888914586754,24.047101014828886,63.27420962817801,28.918,33.29,24.047,63.274,14481.453,11895.279,4628.986,41.667,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",40.59149526190341,0.8083363999612629
6725,矽科宏晟,其他電子類,3,29.017035961337267,28.35065439252916,29.99892542256209,29.99892542256209,29.017,28.351,29.999,29.999,93874.155,92914.0,13392.0,50.0,0.0,0,12,,,,0.0213491998147219
6863,永道-KY,電子工業,12,29.035528988169148,27.225879228967546,30.528814719929365,30.72327509402648,29.036,27.226,30.529,30.723,100723.571,95641.0,54975.5,25.0,66.667,0,12,,,,0.016780599951744
5432,新門,綠能環保類,12,29.056768625168928,32.08615615255255,22.76548549664739,33.62396292052709,29.057,32.086,22.765,33.624,6125.034,4809.186,-923.043,41.667,75.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",44.87261023417373,0.7969202999956906
5398,慕康生醫,其他,12,29.094445382502244,32.2698745706885,31.121265152068684,35.74646852191252,29.094,32.27,31.121,35.746,6944.767,5572.774,-330.512,50.0,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",32.39859764256144,0.704359499970451
2743,山富,觀光餐旅,12,29.135386824497246,29.11660979472285,26.28806552562004,29.96941149067389,29.135,29.117,26.288,29.969,200961.865,163128.084,17223.31,50.0,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",123.47223116335404,0.5858647001441568
3219,倚強科,其他電子類,12,29.19564274137865,32.18834208132373,27.898686136779173,30.86845422330631,29.196,32.188,27.899,30.868,52266.124,41437.789,1079.44,58.333,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",109.80516976947528,0.4125240000430494
6499,益安,生技醫療業,12,29.29202480258915,31.557175980358505,31.881814805491153,29.084913867235233,29.292,31.557,31.882,29.085,11609.322,10238.173,-2430.434,58.333,41.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",128.5163736423968,0.4995258999988436
6598,ABC-KY,生技醫療業,12,29.424010991150908,31.730207973555018,29.99703241764657,29.593778259329877,29.424,31.73,29.997,29.594,13149.13,11693.053,-5142.449,66.667,66.667,12,0,"(1, 1, 1)","(0, 1, 1, 12)",88.66192831607518,1.631751799955964
6492,生華科,生技醫療業,12,29.570862539213444,26.313901641009394,24.89532114141776,28.282296562292615,29.571,26.314,24.895,28.282,32.259,26.367,10.877,16.667,33.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",106.23224951655078,0.5426459000445902
6708,天擎,半導體業,12,29.738626051990106,36.28404422751102,24.341364732890497,29.560962527800854,29.739,36.284,24.341,29.561,7715.333,6964.167,-6964.167,100.0,50.0,0,12,,,,0.0279709999449551
2107,厚生,橡膠工業,12,29.75954586439032,27.5329420501214,21.62986890779493,25.701073026577507,29.76,27.533,21.63,25.701,51613.518,35826.327,-6126.527,41.667,50.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",53.45627692011381,0.5518412000965327
8926,台汽電,油電燃氣業,12,29.7684114377984,29.04802583213963,24.994954461770728,35.317882757324014,29.768,29.048,24.995,35.318,239685.974,188936.56,54364.843,41.667,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",60.05801415335034,0.5767309998627752
3693,營邦,電腦及週邊設備業,12,30.050828375291754,29.81286460004885,25.927731507252215,30.64986182897939,30.051,29.813,25.928,30.65,213007.383,188229.274,18009.254,41.667,41.667,12,0,"(0, 1, 1)","(1, 1, 0, 12)",-11.111203904042643,0.4941424999851733
6016,康和證,金融業,9,30.270094578233564,27.056332519777413,21.60650381825734,31.20865307691309,30.27,27.056,21.607,31.209,209652.858,156872.444,17063.111,44.444,12.5,0,12,,,,0.0318038000259548
2438,翔耀,電子工業,12,30.323048087336456,30.532477774323034,28.7363763139188,32.463765594654596,30.323,30.532,28.736,32.464,13541.529,11315.424,-941.868,50.0,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",50.70160350790537,0.5202768999151886
6674,鋐寶科技,電子工業,12,30.339305680594475,31.429092071811155,40.80296056654817,32.79454458316386,30.339,31.429,40.803,32.795,18307.884,15116.306,2259.046,33.333,50.0,12,0,"(1, 1, 1)","(0, 1, 1, 12)",34.138024470314775,0.7622651001438498
3259,鑫創,半導體業,12,30.46874777233927,27.48378964506268,21.14564751219108,26.917183494192205,30.469,27.484,21.146,26.917,9980.184,7157.007,-1952.053,50.0,41.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",27.65820951657576,0.7325580001343042
5364,力麗店,觀光餐旅,12,30.487562335948937,27.570314106706334,23.01875682579891,30.803944223623592,30.488,27.57,23.019,30.804,9834.624,7916.451,3954.719,33.333,83.333,12,0,"(1, 1, 1)","(0, 1, 1, 12)",111.40893184156148,0.7538888999260962
5345,馥鴻,其他,12,30.59420938066723,42.42079704672291,26.664514439405316,42.853591650483324,30.594,42.421,26.665,42.854,951.384,591.004,-434.03,66.667,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",104.42950821975364,1.265541699947789
8096,擎亞,電子通路業,12,30.75628013259947,28.38438309787954,26.24040612182117,31.545303119043446,30.756,28.384,26.24,31.545,1155882.778,889256.584,18397.07,50.0,33.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",15.294360410999218,0.8349421999882907
6517,保勝光學,光電業,12,30.772289989619043,30.284260356156707,29.33007062131847,34.257097184923204,30.772,30.284,29.33,34.257,16102.522,12573.583,720.25,50.0,66.667,0,12,,,,0.0248364999424666
4402,郡都開發,紡織纖維,12,30.855636600646147,31.86312193893684,27.0061542280035,29.136962242140125,30.856,31.863,27.006,29.137,735.776,609.887,-224.855,50.0,75.0,12,0,"(1, 1, 1)","(0, 1, 1, 12)",88.63596843289389,0.617611899971962
5512,力麒,建材營造,12,30.90678305302827,29.92055299611026,27.75161630523199,28.294072032674507,30.907,29.921,27.752,28.294,236650.787,180235.61,-52749.676,50.0,66.667,12,0,"(1, 1, 1)","(0, 1, 1, 12)",48.66075026946234,1.191876399796456
7728,光焱科技,其他電子類,12,30.972344869153247,32.120071694534,35.68192485393742,30.314276315361226,30.972,32.12,35.682,30.314,11433.93,9206.917,-2701.583,41.667,0.0,0,12,,,,0.0241461000405251
6515,穎崴,電子工業,12,30.973991087761732,31.95868642448992,27.320093837621716,31.8385417969293,30.974,31.959,27.32,31.839,230184.251,202806.827,-38935.512,58.333,33.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",22.38492504889148,0.7796374000608921
1532,勤美,電機機械,12,31.17107037839024,27.46932421515151,18.37109793921311,27.99464998532242,31.171,27.469,18.371,27.995,631029.012,399741.599,27712.353,25.0,75.0,12,0,"(1, 1, 1)","(0, 1, 1, 12)",27.8744966377564,0.8590656998567283
3288,點晶,電子零組件業,12,31.227929601823917,31.735508120876972,27.67384065775302,36.62708959621983,31.228,31.736,27.674,36.627,2209.54,1924.083,195.325,41.667,91.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",31.56287479592404,0.7231823999900371
6909,創控,電子工業,10,31.44853558275937,30.134608182575768,24.145791915175614,33.056471433281196,31.449,30.135,24.146,33.056,21261.683,14697.333,-5692.222,66.667,0.0,0,12,,,,0.0162583000492304
3052,夆典,建材營造,12,31.574748228429055,32.06871420580282,29.379149870977137,29.86671839291572,31.575,32.069,29.379,29.867,111635.584,89991.321,-26275.395,50.0,66.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",43.987470575384656,0.6308176000602543
6680,鑫創電子,電腦及週邊設備業,12,31.60243126151179,31.129057301906027,28.48928217709036,36.88521183518069,31.602,31.129,28.489,36.885,16881.109,14849.719,4639.28,41.667,75.0,12,0,"(0, 1, 1)","(0, 1, 1, 12)",16.840034596846944,0.7139980001375079
4183,福永生技,生技醫療業,12,31.759819989284377,35.6465677390885,31.222600091409262,33.9212750686479,31.76,35.647,31.223,33.921,14724.768,13225.451,-5302.325,75.0,83.333,12,0,"(0, 1, 1)","(1, 1, 0, 12)",73.14534176558446,0.9643850000575184
1781,合世,生技醫療業,12,31.915578879579094,31.217895546152945,31.38075915807096,36.20371916674013,31.916,31.218,31.381,36.204,11748.226,10586.504,4390.156,41.667,58.333,12,0,"(0, 1, 1)","(0, 1, 1, 12)",57.576999744658295,0.5207099998369813
6742,澤米,電子工業,12,31.93448742475853,30.207962196896354,29.100879072659875,39.144141789458246,31.934,30.208,29.101,39.144,17444.576,14258.083,11268.417,33.333,58.333,0,12,,,,0.0255816001445055
3349,寶德,電腦及週邊設備業,12,31.972592131500388,31.568125657920216,36.050138538649364,36.508980923868,31.973,31.568,36.05,36.509,15332.752,12770.946,3478.403,50.0,41.667,12,0,"(0, 1, 1)","(0, 1, 1, 12)",39.94388326421829,0.5908843001816422
