date,stock_id,country,revenue,revenue_month,revenue_year,revenue_available_date
2025-04-01,5487,Taiwan,16650000,4,2025,2025-05-10
2025-05-01,5487,Taiwan,13365000,5,2025,2025-06-10
2025-06-01,5487,Taiwan,13160000,6,2025,2025-07-10
2025-07-01,5487,Taiwan,13457000,7,2025,2025-08-10
2025-08-01,5487,Taiwan,10960000,8,2025,2025-09-10
2025-09-01,5487,Taiwan,12922000,9,2025,2025-10-10
2025-10-01,5487,Taiwan,11821000,10,2025,2025-11-10
2025-11-01,5487,Taiwan,13405000,11,2025,2025-12-10
2025-12-01,5487,Taiwan,14243000,12,2025,2026-01-10
2025-01-01,5488,Taiwan,63656000,1,2025,2025-02-10
2025-02-01,5488,Taiwan,55516000,2,2025,2025-03-10
2025-03-01,5488,Taiwan,73387000,3,2025,2025-04-10
2025-04-01,5488,Taiwan,52518000,4,2025,2025-05-10
2025-05-01,5488,Taiwan,50986000,5,2025,2025-06-10
2025-06-01,5488,Taiwan,46879000,6,2025,2025-07-10
2025-07-01,5488,Taiwan,63910000,7,2025,2025-08-10
2025-08-01,5488,Taiwan,72186000,8,2025,2025-09-10
2025-09-01,5488,Taiwan,70462000,9,2025,2025-10-10
2025-10-01,5488,Taiwan,76075000,10,2025,2025-11-10
2025-11-01,5488,Taiwan,71380000,11,2025,2025-12-10
2025-12-01,5488,Taiwan,73623000,12,2025,2026-01-10
2025-01-01,5489,Taiwan,115232000,1,2025,2025-02-10
2025-02-01,5489,Taiwan,116403000,2,2025,2025-03-10
2025-03-01,5489,Taiwan,122544000,3,2025,2025-04-10
2025-04-01,5489,Taiwan,150546000,4,2025,2025-05-10
2025-05-01,5489,Taiwan,148603000,5,2025,2025-06-10
2025-06-01,5489,Taiwan,153134000,6,2025,2025-07-10
2025-07-01,5489,Taiwan,152738000,7,2025,2025-08-10
2025-08-01,5489,Taiwan,142687000,8,2025,2025-09-10
2025-09-01,5489,Taiwan,132394000,9,2025,2025-10-10
2025-10-01,5489,Taiwan,144433000,10,2025,2025-11-10
2025-11-01,5489,Taiwan,121991000,11,2025,2025-12-10
2025-12-01,5489,Taiwan,187141000,12,2025,2026-01-10
2025-01-01,5490,Taiwan,129272000,1,2025,2025-02-10
2025-02-01,5490,Taiwan,133922000,2,2025,2025-03-10
2025-03-01,5490,Taiwan,157929000,3,2025,2025-04-10
2025-04-01,5490,Taiwan,105170000,4,2025,2025-05-10
2025-05-01,5490,Taiwan,112232000,5,2025,2025-06-10
2025-06-01,5490,Taiwan,119568000,6,2025,2025-07-10
2025-07-01,5490,Taiwan,90193000,7,2025,2025-08-10
2025-08-01,5490,Taiwan,117435000,8,2025,2025-09-10
2025-09-01,5490,Taiwan,160621000,9,2025,2025-10-10
2025-10-01,5490,Taiwan,151285000,10,2025,2025-11-10
2025-11-01,5490,Taiwan,141432000,11,2025,2025-12-10
2025-12-01,5490,Taiwan,117628000,12,2025,2026-01-10
2025-01-01,5493,Taiwan,360362000,1,2025,2025-02-10
2025-02-01,5493,Taiwan,432057000,2,2025,2025-03-10
2025-03-01,5493,Taiwan,464366000,3,2025,2025-04-10
2025-04-01,5493,Taiwan,447266000,4,2025,2025-05-10
2025-05-01,5493,Taiwan,446511000,5,2025,2025-06-10
2025-06-01,5493,Taiwan,492287000,6,2025,2025-07-10
2025-07-01,5493,Taiwan,433456000,7,2025,2025-08-10
2025-08-01,5493,Taiwan,450216000,8,2025,2025-09-10
2025-09-01,5493,Taiwan,495991000,9,2025,2025-10-10
2025-10-01,5493,Taiwan,411893000,10,2025,2025-11-10
2025-11-01,5493,Taiwan,466107000,11,2025,2025-12-10
2025-12-01,5493,Taiwan,550542000,12,2025,2026-01-10
2025-01-01,5498,Taiwan,94086000,1,2025,2025-02-10
2025-02-01,5498,Taiwan,97676000,2,2025,2025-03-10
2025-03-01,5498,Taiwan,109318000,3,2025,2025-04-10
2025-04-01,5498,Taiwan,110610000,4,2025,2025-05-10
2025-05-01,5498,Taiwan,108913000,5,2025,2025-06-10
2025-06-01,5498,Taiwan,115750000,6,2025,2025-07-10
2025-07-01,5498,Taiwan,111457000,7,2025,2025-08-10
2025-08-01,5498,Taiwan,123334000,8,2025,2025-09-10
2025-09-01,5498,Taiwan,131266000,9,2025,2025-10-10
2025-10-01,5498,Taiwan,123340000,10,2025,2025-11-10
2025-11-01,5498,Taiwan,135350000,11,2025,2025-12-10
2025-12-01,5498,Taiwan,145655000,12,2025,2026-01-10
2025-01-01,5508,Taiwan,119802000,1,2025,2025-02-10
2025-02-01,5508,Taiwan,254061000,2,2025,2025-03-10
2025-03-01,5508,Taiwan,535847000,3,2025,2025-04-10
2025-04-01,5508,Taiwan,159252000,4,2025,2025-05-10
2025-05-01,5508,Taiwan,119446000,5,2025,2025-06-10
2025-06-01,5508,Taiwan,117702000,6,2025,2025-07-10
2025-07-01,5508,Taiwan,101775000,7,2025,2025-08-10
2025-08-01,5508,Taiwan,43458000,8,2025,2025-09-10
2025-09-01,5508,Taiwan,304807000,9,2025,2025-10-10
2025-10-01,5508,Taiwan,172624000,10,2025,2025-11-10
2025-11-01,5508,Taiwan,262400000,11,2025,2025-12-10
2025-12-01,5508,Taiwan,342581000,12,2025,2026-01-10
2025-01-01,5511,Taiwan,592191000,1,2025,2025-02-10
2025-02-01,5511,Taiwan,540489000,2,2025,2025-03-10
2025-03-01,5511,Taiwan,755775000,3,2025,2025-04-10
2025-04-01,5511,Taiwan,773662000,4,2025,2025-05-10
2025-05-01,5511,Taiwan,913193000,5,2025,2025-06-10
2025-06-01,5511,Taiwan,1054962000,6,2025,2025-07-10
2025-07-01,5511,Taiwan,1029234000,7,2025,2025-08-10
2025-08-01,5511,Taiwan,973675000,8,2025,2025-09-10
2025-09-01,5511,Taiwan,994438000,9,2025,2025-10-10
2025-10-01,5511,Taiwan,851235000,10,2025,2025-11-10
2025-11-01,5511,Taiwan,862360000,11,2025,2025-12-10
2025-12-01,5511,Taiwan,1742497000,12,2025,2026-01-10
2025-01-01,5512,Taiwan,436727000,1,2025,2025-02-10
2025-02-01,5512,Taiwan,348056000,2,2025,2025-03-10
2025-03-01,5512,Taiwan,918513000,3,2025,2025-04-10
2025-04-01,5512,Taiwan,613870000,4,2025,2025-05-10
2025-05-01,5512,Taiwan,402616000,5,2025,2025-06-10
2025-06-01,5512,Taiwan,421272000,6,2025,2025-07-10
2025-07-01,5512,Taiwan,401255000,7,2025,2025-08-10
2025-08-01,5512,Taiwan,462079000,8,2025,2025-09-10
2025-09-01,5512,Taiwan,906236000,9,2025,2025-10-10
2025-10-01,5512,Taiwan,541314000,10,2025,2025-11-10
2025-11-01,5512,Taiwan,593191000,11,2025,2025-12-10
2025-12-01,5512,Taiwan,952776000,12,2025,2026-01-10
2025-01-01,5514,Taiwan,482000,1,2025,2025-02-10
2025-02-01,5514,Taiwan,481000,2,2025,2025-03-10
2025-03-01,5514,Taiwan,482000,3,2025,2025-04-10
2025-04-01,5514,Taiwan,461000,4,2025,2025-05-10
2025-05-01,5514,Taiwan,502000,5,2025,2025-06-10
2025-06-01,5514,Taiwan,482000,6,2025,2025-07-10
2025-07-01,5514,Taiwan,482000,7,2025,2025-08-10
2025-08-01,5514,Taiwan,482000,8,2025,2025-09-10
2025-09-01,5514,Taiwan,481000,9,2025,2025-10-10
2025-10-01,5514,Taiwan,482000,10,2025,2025-11-10
2025-11-01,5514,Taiwan,482000,11,2025,2025-12-10
2025-12-01,5514,Taiwan,481000,12,2025,2026-01-10
2025-01-01,5515,Taiwan,415734000,1,2025,2025-02-10
2025-02-01,5515,Taiwan,521696000,2,2025,2025-03-10
2025-03-01,5515,Taiwan,514333000,3,2025,2025-04-10
2025-04-01,5515,Taiwan,587365000,4,2025,2025-05-10
2025-05-01,5515,Taiwan,545953000,5,2025,2025-06-10
2025-06-01,5515,Taiwan,565251000,6,2025,2025-07-10
2025-07-01,5515,Taiwan,533385000,7,2025,2025-08-10
2025-08-01,5515,Taiwan,667219000,8,2025,2025-09-10
2025-09-01,5515,Taiwan,690576000,9,2025,2025-10-10
2025-10-01,5515,Taiwan,682348000,10,2025,2025-11-10
2025-11-01,5515,Taiwan,705141000,11,2025,2025-12-10
2025-12-01,5515,Taiwan,666608000,12,2025,2026-01-10
2025-01-01,5516,Taiwan,99294000,1,2025,2025-02-10
2025-02-01,5516,Taiwan,135872000,2,2025,2025-03-10
2025-03-01,5516,Taiwan,148544000,3,2025,2025-04-10
2025-04-01,5516,Taiwan,151432000,4,2025,2025-05-10
2025-05-01,5516,Taiwan,134444000,5,2025,2025-06-10
2025-06-01,5516,Taiwan,214491000,6,2025,2025-07-10
2025-07-01,5516,Taiwan,128145000,7,2025,2025-08-10
2025-08-01,5516,Taiwan,200203000,8,2025,2025-09-10
2025-09-01,5516,Taiwan,240658000,9,2025,2025-10-10
2025-10-01,5516,Taiwan,106842000,10,2025,2025-11-10
2025-11-01,5516,Taiwan,156778000,11,2025,2025-12-10
2025-12-01,5516,Taiwan,472792000,12,2025,2026-01-10
2025-01-01,5519,Taiwan,282154000,1,2025,2025-02-10
2025-02-01,5519,Taiwan,175000000,2,2025,2025-03-10
2025-03-01,5519,Taiwan,290791000,3,2025,2025-04-10
2025-04-01,5519,Taiwan,152905000,4,2025,2025-05-10
2025-05-01,5519,Taiwan,91651000,5,2025,2025-06-10
2025-06-01,5519,Taiwan,156488000,6,2025,2025-07-10
2025-07-01,5519,Taiwan,1403646000,7,2025,2025-08-10
2025-08-01,5519,Taiwan,1528234000,8,2025,2025-09-10
2025-09-01,5519,Taiwan,375809000,9,2025,2025-10-10
2025-10-01,5519,Taiwan,254332000,10,2025,2025-11-10
2025-11-01,5519,Taiwan,447345000,11,2025,2025-12-10
2025-12-01,5519,Taiwan,363026000,12,2025,2026-01-10
2025-01-01,5520,Taiwan,316675000,1,2025,2025-02-10
2025-02-01,5520,Taiwan,276464000,2,2025,2025-03-10
2025-03-01,5520,Taiwan,364301000,3,2025,2025-04-10
2025-04-01,5520,Taiwan,341031000,4,2025,2025-05-10
2025-05-01,5520,Taiwan,366198000,5,2025,2025-06-10
2025-06-01,5520,Taiwan,335880000,6,2025,2025-07-10
2025-07-01,5520,Taiwan,390712000,7,2025,2025-08-10
2025-08-01,5520,Taiwan,366894000,8,2025,2025-09-10
2025-09-01,5520,Taiwan,365748000,9,2025,2025-10-10
2025-10-01,5520,Taiwan,366238000,10,2025,2025-11-10
2025-11-01,5520,Taiwan,319092000,11,2025,2025-12-10
2025-12-01,5520,Taiwan,376830000,12,2025,2026-01-10
2025-01-01,5521,Taiwan,580947000,1,2025,2025-02-10
2025-02-01,5521,Taiwan,757098000,2,2025,2025-03-10
2025-03-01,5521,Taiwan,815489000,3,2025,2025-04-10
2025-04-01,5521,Taiwan,936311000,4,2025,2025-05-10
2025-05-01,5521,Taiwan,838729000,5,2025,2025-06-10
2025-06-01,5521,Taiwan,867822000,6,2025,2025-07-10
2025-07-01,5521,Taiwan,772489000,7,2025,2025-08-10
2025-08-01,5521,Taiwan,695187000,8,2025,2025-09-10
2025-09-01,5521,Taiwan,756922000,9,2025,2025-10-10
2025-10-01,5521,Taiwan,566253000,10,2025,2025-11-10
2025-11-01,5521,Taiwan,612559000,11,2025,2025-12-10
2025-12-01,5521,Taiwan,838585000,12,2025,2026-01-10
2025-01-01,5522,Taiwan,188541000,1,2025,2025-02-10
2025-02-01,5522,Taiwan,21146000,2,2025,2025-03-10
2025-03-01,5522,Taiwan,420815000,3,2025,2025-04-10
2025-04-01,5522,Taiwan,27167000,4,2025,2025-05-10
2025-05-01,5522,Taiwan,221713000,5,2025,2025-06-10
2025-06-01,5522,Taiwan,76228000,6,2025,2025-07-10
2025-07-01,5522,Taiwan,1228382000,7,2025,2025-08-10
2025-08-01,5522,Taiwan,6090610000,8,2025,2025-09-10
2025-09-01,5522,Taiwan,1378111000,9,2025,2025-10-10
2025-10-01,5522,Taiwan,6563577000,10,2025,2025-11-10
2025-11-01,5522,Taiwan,11163800000,11,2025,2025-12-10
2025-12-01,5522,Taiwan,3773278000,12,2025,2026-01-10
2025-01-01,5523,Taiwan,385000,1,2025,2025-02-10
2025-02-01,5523,Taiwan,374000,2,2025,2025-03-10
2025-03-01,5523,Taiwan,374000,3,2025,2025-04-10
2025-04-01,5523,Taiwan,372000,4,2025,2025-05-10
2025-05-01,5523,Taiwan,370000,5,2025,2025-06-10
2025-06-01,5523,Taiwan,370000,6,2025,2025-07-10
2025-07-01,5523,Taiwan,1147000,7,2025,2025-08-10
2025-08-01,5523,Taiwan,370000,8,2025,2025-09-10
2025-09-01,5523,Taiwan,370000,9,2025,2025-10-10
2025-10-01,5523,Taiwan,370000,10,2025,2025-11-10
2025-11-01,5523,Taiwan,370000,11,2025,2025-12-10
2025-12-01,5523,Taiwan,376000,12,2025,2026-01-10
2025-01-01,5525,Taiwan,31054000,1,2025,2025-02-10
2025-02-01,5525,Taiwan,27919000,2,2025,2025-03-10
2025-03-01,5525,Taiwan,64273000,3,2025,2025-04-10
2025-04-01,5525,Taiwan,40485000,4,2025,2025-05-10
2025-05-01,5525,Taiwan,62195000,5,2025,2025-06-10
2025-06-01,5525,Taiwan,30190000,6,2025,2025-07-10
2025-07-01,5525,Taiwan,30997000,7,2025,2025-08-10
2025-08-01,5525,Taiwan,30833000,8,2025,2025-09-10
2025-09-01,5525,Taiwan,30316000,9,2025,2025-10-10
2025-10-01,5525,Taiwan,30031000,10,2025,2025-11-10
2025-11-01,5525,Taiwan,305235000,11,2025,2025-12-10
2025-12-01,5525,Taiwan,1609829000,12,2025,2026-01-10
2025-01-01,5529,Taiwan,5639000,1,2025,2025-02-10
2025-02-01,5529,Taiwan,4454000,2,2025,2025-03-10
2025-03-01,5529,Taiwan,4625000,3,2025,2025-04-10
2025-04-01,5529,Taiwan,4950000,4,2025,2025-05-10
2025-05-01,5529,Taiwan,4162000,5,2025,2025-06-10
2025-06-01,5529,Taiwan,3465000,6,2025,2025-07-10
2025-07-01,5529,Taiwan,28400000,7,2025,2025-08-10
2025-08-01,5529,Taiwan,3680000,8,2025,2025-09-10
2025-09-01,5529,Taiwan,2926000,9,2025,2025-10-10
2025-10-01,5529,Taiwan,4712000,10,2025,2025-11-10
2025-11-01,5529,Taiwan,3809000,11,2025,2025-12-10
2025-12-01,5529,Taiwan,901620000,12,2025,2026-01-10
2025-01-01,5530,Taiwan,334193000,1,2025,2025-02-10
2025-02-01,5530,Taiwan,301909000,2,2025,2025-03-10
2025-03-01,5530,Taiwan,522471000,3,2025,2025-04-10
2025-04-01,5530,Taiwan,311726000,4,2025,2025-05-10
2025-05-01,5530,Taiwan,554152000,5,2025,2025-06-10
2025-06-01,5530,Taiwan,307493000,6,2025,2025-07-10
2025-07-01,5530,Taiwan,336494000,7,2025,2025-08-10
2025-08-01,5530,Taiwan,271820000,8,2025,2025-09-10
2025-09-01,5530,Taiwan,212673000,9,2025,2025-10-10
2025-10-01,5530,Taiwan,333687000,10,2025,2025-11-10
2025-11-01,5530,Taiwan,224963000,11,2025,2025-12-10
2025-12-01,5530,Taiwan,335287000,12,2025,2026-01-10
2025-01-01,5531,Taiwan,48207000,1,2025,2025-02-10
2025-02-01,5531,Taiwan,46935000,2,2025,2025-03-10
2025-03-01,5531,Taiwan,29212000,3,2025,2025-04-10
2025-04-01,5531,Taiwan,56746000,4,2025,2025-05-10
2025-05-01,5531,Taiwan,49793000,5,2025,2025-06-10
2025-06-01,5531,Taiwan,55625000,6,2025,2025-07-10
2025-07-01,5531,Taiwan,60394000,7,2025,2025-08-10
2025-08-01,5531,Taiwan,86771000,8,2025,2025-09-10
2025-09-01,5531,Taiwan,469991000,9,2025,2025-10-10
2025-10-01,5531,Taiwan,55218000,10,2025,2025-11-10
2025-11-01,5531,Taiwan,74883000,11,2025,2025-12-10
2025-12-01,5531,Taiwan,38865000,12,2025,2026-01-10
2025-01-01,5533,Taiwan,148172000,1,2025,2025-02-10
2025-02-01,5533,Taiwan,72055000,2,2025,2025-03-10
2025-03-01,5533,Taiwan,125981000,3,2025,2025-04-10
2025-04-01,5533,Taiwan,137092000,4,2025,2025-05-10
2025-05-01,5533,Taiwan,57168000,5,2025,2025-06-10
2025-06-01,5533,Taiwan,182232000,6,2025,2025-07-10
2025-07-01,5533,Taiwan,70034000,7,2025,2025-08-10
2025-08-01,5533,Taiwan,53888000,8,2025,2025-09-10
2025-09-01,5533,Taiwan,82086000,9,2025,2025-10-10
2025-10-01,5533,Taiwan,63723000,10,2025,2025-11-10
2025-11-01,5533,Taiwan,57893000,11,2025,2025-12-10
2025-12-01,5533,Taiwan,114182000,12,2025,2026-01-10
2025-01-01,5534,Taiwan,468990000,1,2025,2025-02-10
2025-02-01,5534,Taiwan,301457000,2,2025,2025-03-10
2025-03-01,5534,Taiwan,354072000,3,2025,2025-04-10
2025-04-01,5534,Taiwan,189232000,4,2025,2025-05-10
2025-05-01,5534,Taiwan,90270000,5,2025,2025-06-10
2025-06-01,5534,Taiwan,326175000,6,2025,2025-07-10
2025-07-01,5534,Taiwan,245215000,7,2025,2025-08-10
2025-08-01,5534,Taiwan,330759000,8,2025,2025-09-10
2025-09-01,5534,Taiwan,914924000,9,2025,2025-10-10
2025-10-01,5534,Taiwan,683998000,10,2025,2025-11-10
2025-11-01,5534,Taiwan,2022994000,11,2025,2025-12-10
2025-12-01,5534,Taiwan,2561889000,12,2025,2026-01-10
2025-01-01,5536,Taiwan,2641579000,1,2025,2025-02-10
2025-02-01,5536,Taiwan,2671767000,2,2025,2025-03-10
2025-03-01,5536,Taiwan,3242677000,3,2025,2025-04-10
2025-04-01,5536,Taiwan,3549566000,4,2025,2025-05-10
2025-05-01,5536,Taiwan,3535929000,5,2025,2025-06-10
2025-06-01,5536,Taiwan,3822387000,6,2025,2025-07-10
2025-07-01,5536,Taiwan,3757320000,7,2025,2025-08-10
2025-08-01,5536,Taiwan,3375272000,8,2025,2025-09-10
2025-09-01,5536,Taiwan,3909043000,9,2025,2025-10-10
2025-10-01,5536,Taiwan,3201612000,10,2025,2025-11-10
2025-11-01,5536,Taiwan,3726875000,11,2025,2025-12-10
2025-12-01,5536,Taiwan,4047885000,12,2025,2026-01-10
2025-01-01,5538,Taiwan,839023000,1,2025,2025-02-10
2025-02-01,5538,Taiwan,924302000,2,2025,2025-03-10
2025-03-01,5538,Taiwan,1315629000,3,2025,2025-04-10
2025-04-01,5538,Taiwan,1158199000,4,2025,2025-05-10
2025-05-01,5538,Taiwan,957524000,5,2025,2025-06-10
2025-06-01,5538,Taiwan,1000012000,6,2025,2025-07-10
2025-07-01,5538,Taiwan,1041016000,7,2025,2025-08-10
2025-08-01,5538,Taiwan,1055152000,8,2025,2025-09-10
2025-09-01,5538,Taiwan,1090121000,9,2025,2025-10-10
2025-10-01,5538,Taiwan,973350000,10,2025,2025-11-10
2025-11-01,5538,Taiwan,1108904000,11,2025,2025-12-10
2025-12-01,5538,Taiwan,1264396000,12,2025,2026-01-10
2025-01-01,5543,Taiwan,314431000,1,2025,2025-02-10
2025-02-01,5543,Taiwan,240036000,2,2025,2025-03-10
2025-03-01,5543,Taiwan,226445000,3,2025,2025-04-10
2025-04-01,5543,Taiwan,257251000,4,2025,2025-05-10
2025-05-01,5543,Taiwan,289607000,5,2025,2025-06-10
2025-06-01,5543,Taiwan,236163000,6,2025,2025-07-10
2025-07-01,5543,Taiwan,273201000,7,2025,2025-08-10
2025-08-01,5543,Taiwan,211978000,8,2025,2025-09-10
2025-09-01,5543,Taiwan,275785000,9,2025,2025-10-10
2025-10-01,5543,Taiwan,260276000,10,2025,2025-11-10
2025-11-01,5543,Taiwan,281310000,11,2025,2025-12-10
2025-12-01,5543,Taiwan,286302000,12,2025,2026-01-10
2025-01-01,5546,Taiwan,181013000,1,2025,2025-02-10
2025-02-01,5546,Taiwan,125116000,2,2025,2025-03-10
2025-03-01,5546,Taiwan,225012000,3,2025,2025-04-10
2025-04-01,5546,Taiwan,258207000,4,2025,2025-05-10
2025-05-01,5546,Taiwan,229629000,5,2025,2025-06-10
2025-06-01,5546,Taiwan,177806000,6,2025,2025-07-10
2025-07-01,5546,Taiwan,148671000,7,2025,2025-08-10
2025-08-01,5546,Taiwan,126233000,8,2025,2025-09-10
2025-09-01,5546,Taiwan,123059000,9,2025,2025-10-10
2025-10-01,5546,Taiwan,110407000,10,2025,2025-11-10
2025-11-01,5546,Taiwan,118116000,11,2025,2025-12-10
2025-12-01,5546,Taiwan,126283000,12,2025,2026-01-10
2025-11-01,5547,Taiwan,291501000,11,2025,2025-12-10
2025-12-01,5547,Taiwan,232442000,12,2025,2026-01-10
2025-01-01,5548,Taiwan,139420000,1,2025,2025-02-10
2025-02-01,5548,Taiwan,198126000,2,2025,2025-03-10
2025-03-01,5548,Taiwan,251292000,3,2025,2025-04-10
2025-04-01,5548,Taiwan,173757000,4,2025,2025-05-10
2025-05-01,5548,Taiwan,244664000,5,2025,2025-06-10
2025-06-01,5548,Taiwan,200564000,6,2025,2025-07-10
2025-07-01,5548,Taiwan,163627000,7,2025,2025-08-10
2025-08-01,5548,Taiwan,162454000,8,2025,2025-09-10
2025-09-01,5548,Taiwan,257366000,9,2025,2025-10-10
2025-10-01,5548,Taiwan,180165000,10,2025,2025-11-10
2025-11-01,5548,Taiwan,274077000,11,2025,2025-12-10
2025-12-01,5548,Taiwan,248289000,12,2025,2026-01-10
2025-01-01,5601,Taiwan,7753000,1,2025,2025-02-10
2025-02-01,5601,Taiwan,7443000,2,2025,2025-03-10
2025-03-01,5601,Taiwan,7658000,3,2025,2025-04-10
2025-04-01,5601,Taiwan,7864000,4,2025,2025-05-10
2025-05-01,5601,Taiwan,7600000,5,2025,2025-06-10
2025-06-01,5601,Taiwan,7830000,6,2025,2025-07-10
2025-07-01,5601,Taiwan,7531000,7,2025,2025-08-10
2025-08-01,5601,Taiwan,7972000,8,2025,2025-09-10
2025-09-01,5601,Taiwan,8016000,9,2025,2025-10-10
2025-10-01,5601,Taiwan,7875000,10,2025,2025-11-10
2025-11-01,5601,Taiwan,7892000,11,2025,2025-12-10
2025-12-01,5601,Taiwan,8155000,12,2025,2026-01-10
2025-01-01,5603,Taiwan,139632000,1,2025,2025-02-10
2025-02-01,5603,Taiwan,95369000,2,2025,2025-03-10
2025-03-01,5603,Taiwan,111721000,3,2025,2025-04-10
2025-04-01,5603,Taiwan,121871000,4,2025,2025-05-10
2025-05-01,5603,Taiwan,123461000,5,2025,2025-06-10
2025-06-01,5603,Taiwan,109343000,6,2025,2025-07-10
2025-07-01,5603,Taiwan,113082000,7,2025,2025-08-10
2025-08-01,5603,Taiwan,106621000,8,2025,2025-09-10
2025-09-01,5603,Taiwan,109426000,9,2025,2025-10-10
2025-10-01,5603,Taiwan,113440000,10,2025,2025-11-10
2025-11-01,5603,Taiwan,100500000,11,2025,2025-12-10
2025-12-01,5603,Taiwan,112176000,12,2025,2026-01-10
2025-01-01,5604,Taiwan,13138000,1,2025,2025-02-10
2025-02-01,5604,Taiwan,13092000,2,2025,2025-03-10
2025-03-01,5604,Taiwan,13175000,3,2025,2025-04-10
2025-04-01,5604,Taiwan,13157000,4,2025,2025-05-10
2025-05-01,5604,Taiwan,13226000,5,2025,2025-06-10
2025-06-01,5604,Taiwan,13223000,6,2025,2025-07-10
2025-07-01,5604,Taiwan,13207000,7,2025,2025-08-10
2025-08-01,5604,Taiwan,13314000,8,2025,2025-09-10
2025-09-01,5604,Taiwan,13476000,9,2025,2025-10-10
2025-10-01,5604,Taiwan,13420000,10,2025,2025-11-10
2025-11-01,5604,Taiwan,13485000,11,2025,2025-12-10
2025-12-01,5604,Taiwan,13483000,12,2025,2026-01-10
2025-01-01,5607,Taiwan,299217000,1,2025,2025-02-10
2025-02-01,5607,Taiwan,283326000,2,2025,2025-03-10
2025-03-01,5607,Taiwan,312299000,3,2025,2025-04-10
2025-04-01,5607,Taiwan,321875000,4,2025,2025-05-10
2025-05-01,5607,Taiwan,331922000,5,2025,2025-06-10
2025-06-01,5607,Taiwan,345566000,6,2025,2025-07-10
2025-07-01,5607,Taiwan,373025000,7,2025,2025-08-10
2025-08-01,5607,Taiwan,364095000,8,2025,2025-09-10
2025-09-01,5607,Taiwan,366584000,9,2025,2025-10-10
2025-10-01,5607,Taiwan,374446000,10,2025,2025-11-10
2025-11-01,5607,Taiwan,370901000,11,2025,2025-12-10
2025-12-01,5607,Taiwan,399792000,12,2025,2026-01-10
2025-01-01,5608,Taiwan,294258000,1,2025,2025-02-10
2025-02-01,5608,Taiwan,233849000,2,2025,2025-03-10
2025-03-01,5608,Taiwan,255397000,3,2025,2025-04-10
2025-04-01,5608,Taiwan,267734000,4,2025,2025-05-10
2025-05-01,5608,Taiwan,258544000,5,2025,2025-06-10
2025-06-01,5608,Taiwan,241324000,6,2025,2025-07-10
2025-07-01,5608,Taiwan,250881000,7,2025,2025-08-10
2025-08-01,5608,Taiwan,266975000,8,2025,2025-09-10
2025-09-01,5608,Taiwan,257564000,9,2025,2025-10-10
2025-10-01,5608,Taiwan,288823000,10,2025,2025-11-10
2025-11-01,5608,Taiwan,283915000,11,2025,2025-12-10
2025-12-01,5608,Taiwan,284642000,12,2025,2026-01-10
2025-01-01,5609,Taiwan,2297665000,1,2025,2025-02-10
2025-02-01,5609,Taiwan,2138415000,2,2025,2025-03-10
2025-03-01,5609,Taiwan,2555397000,3,2025,2025-04-10
2025-04-01,5609,Taiwan,2535750000,4,2025,2025-05-10
2025-05-01,5609,Taiwan,2330584000,5,2025,2025-06-10
2025-06-01,5609,Taiwan,2551789000,6,2025,2025-07-10
2025-07-01,5609,Taiwan,2373016000,7,2025,2025-08-10
2025-08-01,5609,Taiwan,2456161000,8,2025,2025-09-10
2025-09-01,5609,Taiwan,2486822000,9,2025,2025-10-10
2025-10-01,5609,Taiwan,2340565000,10,2025,2025-11-10
2025-11-01,5609,Taiwan,2618673000,11,2025,2025-12-10
2025-12-01,5609,Taiwan,2620656000,12,2025,2026-01-10
2025-01-01,5701,Taiwan,44036000,1,2025,2025-02-10
2025-02-01,5701,Taiwan,34684000,2,2025,2025-03-10
2025-03-01,5701,Taiwan,63703000,3,2025,2025-04-10
2025-04-01,5701,Taiwan,44570000,4,2025,2025-05-10
2025-05-01,5701,Taiwan,34330000,5,2025,2025-06-10
2025-06-01,5701,Taiwan,34955000,6,2025,2025-07-10
2025-07-01,5701,Taiwan,35666000,7,2025,2025-08-10
2025-08-01,5701,Taiwan,57848000,8,2025,2025-09-10
2025-09-01,5701,Taiwan,36993000,9,2025,2025-10-10
2025-10-01,5701,Taiwan,56450000,10,2025,2025-11-10
2025-11-01,5701,Taiwan,44014000,11,2025,2025-12-10
2025-12-01,5701,Taiwan,56510000,12,2025,2026-01-10
2025-01-01,5703,Taiwan,45028000,1,2025,2025-02-10
2025-02-01,5703,Taiwan,32411000,2,2025,2025-03-10
2025-03-01,5703,Taiwan,39386000,3,2025,2025-04-10
2025-04-01,5703,Taiwan,33296000,4,2025,2025-05-10
2025-05-01,5703,Taiwan,44031000,5,2025,2025-06-10
2025-06-01,5703,Taiwan,24515000,6,2025,2025-07-10
2025-07-01,5703,Taiwan,25458000,7,2025,2025-08-10
2025-08-01,5703,Taiwan,30283000,8,2025,2025-09-10
2025-09-01,5703,Taiwan,31455000,9,2025,2025-10-10
2025-10-01,5703,Taiwan,35862000,10,2025,2025-11-10
2025-11-01,5703,Taiwan,49739000,11,2025,2025-12-10
2025-12-01,5703,Taiwan,59424000,12,2025,2026-01-10
2025-01-01,5704,Taiwan,34910000,1,2025,2025-02-10
2025-02-01,5704,Taiwan,19600000,2,2025,2025-03-10
2025-03-01,5704,Taiwan,19294000,3,2025,2025-04-10
2025-04-01,5704,Taiwan,21385000,4,2025,2025-05-10
