stock_id,stock_name,industry_category,observations,WMAPE,SMAPE,MedianAPE,MAPE,MAE,RMSE,MASE,Bias,UnderestimateRate,DirectionAccuracy
6147,頎邦,半導體業,12,3.695098753983623,3.6750656256674166,4.136323653799163,3.680277575290624,66062.52746519588,77845.13778044742,0.24289941860703737,10357.132199162908,41.66666666666667,66.66666666666666
4205,中華食,食品工業,12,3.7294445406501135,3.8023959279427073,2.703821808986341,3.814910854367035,6389.716381034399,7879.375176996318,0.7431789972283656,-482.0174989113123,50.0,75.0
8070,長華*,電子通路業,12,3.741569791526488,3.829612616280959,3.3987547726209675,3.7690207652790484,60338.36288355539,75392.19806053101,0.23868696139342596,-20828.434058288385,50.0,50.0
3388,崇越電,電子零組件業,12,3.759251419602295,3.762634240942294,2.7214671871477405,3.7123592470244446,23091.77199803907,29653.04499948441,0.2201796064382029,-1289.276143368518,41.66666666666667,58.333333333333336
1210,大成,食品工業,12,3.7639736850447156,3.7539204492123557,3.9214714466405205,3.7341751935945333,321755.26692880894,367977.72740039317,0.3677276825215067,-70608.95507538148,50.0,58.333333333333336
3044,健鼎,電子工業,12,3.7667949203097058,3.759690495883336,3.2218075359438236,3.7372019481665615,230400.07943925713,292357.66043561127,0.40151289791690004,-17197.21526525356,58.333333333333336,83.33333333333334
3264,欣銓,半導體業,12,3.76901893583394,3.829223805550768,3.810095108624844,3.743943747528051,44061.27929133994,50442.77432625242,0.3361844668736798,-36904.73119986304,83.33333333333334,66.66666666666666
1259,安心,觀光餐旅,12,3.7702839111756004,3.8274406465752775,1.2534171146988793,3.8817421950386914,19050.46226925874,28645.534270887452,0.5450812774883717,-2007.1995030101243,41.66666666666667,83.33333333333334
3023,信邦,電子零組件業,12,3.8245321448579443,3.786915610564395,3.5171598282974177,3.8249752068156595,99870.78555354495,123911.90900053026,0.33538666093780467,30305.656823440648,33.33333333333333,41.66666666666667
1108,幸福,水泥工業,12,3.8376665797881655,3.8739794318881895,2.911529319511541,3.9863910471329844,14233.854175546576,18043.81752389951,0.2017953707514567,9901.646885293952,33.33333333333333,75.0
4116,明基醫,生技醫療業,12,3.8428798870190426,3.7822016384928596,2.4276407679640157,3.7770274284866256,16826.744506092447,24381.48274709599,0.2738035333706164,-2874.9408981834663,66.66666666666666,83.33333333333334
2481,強茂,電子工業,12,3.8546675797107492,3.795418671426709,1.8258997631310625,3.713664999710426,42066.39203747927,60757.27913961815,0.30498657488481123,-12198.217629495417,41.66666666666667,91.66666666666666
8028,昇陽半導體,電子工業,12,3.864251345569568,3.901790123151885,2.4526533304227605,3.981855952354553,14521.817914136982,19348.60701287269,0.35060230858232977,4557.538740490646,50.0,66.66666666666666
6182,合晶,半導體業,12,3.866607169953773,4.134334049535063,2.247932646907799,4.021301182633872,31492.416638402687,43485.31630306975,0.1867717101804063,-15141.745149165907,58.333333333333336,66.66666666666666
