stock_id,stock_name,industry_category,observations,WMAPE,SMAPE,MedianAPE,MAPE,MAE,RMSE,MASE,Bias,UnderestimateRate,DirectionAccuracy
6573,虹揚-KY,電子工業,12,16.32992724177552,16.08906819954653,14.527264634396476,16.748164957324523,11338.58972241792,12482.591717556965,0.30876018023516766,3229.2876890837283,41.66666666666667,58.333333333333336
8390,金益鼎,綠能環保類,12,16.352797397357403,16.22363131012364,13.910418543490605,16.625361011641235,63161.875934754265,72495.35713065117,0.9437753243378862,4476.963478677692,50.0,41.66666666666667
3628,盈正,其他電子類,12,16.360431605262775,15.398847992630978,9.315216679760239,15.853131604468654,45744.91199852709,64037.264956887804,0.9684689041798545,1868.6773548110843,41.66666666666667,91.66666666666666
7704,明遠精密,半導體業,12,16.360664190035955,15.55973803005707,13.250156189382192,15.676287115086899,9149.333333333334,11586.04148677767,0.9871184442771557,811.6666666666666,41.66666666666667,16.666666666666664
4549,桓達,電機機械,12,16.366210471288305,16.429118253761963,16.574422960427963,17.134772027910934,16799.98324132108,19078.785556644092,0.8264938897143482,3651.2168472971825,41.66666666666667,50.0
1603,華電,電器電纜,12,16.3732821765305,15.42981697680993,14.97454031976478,15.662977706096381,75349.92644280424,92290.51482215853,0.7892355176633021,6758.394310063765,41.66666666666667,58.333333333333336
3354,律勝,電子零組件業,12,16.38428141345207,16.319102642380415,15.930691205139885,15.877448375478325,1347.0473499748061,1608.1254102703792,0.21055369044420436,-101.16582368848897,41.66666666666667,58.333333333333336
6661,威健生技,生技醫療業,12,16.38693721458799,15.705048804298317,10.166713908814016,16.031370806836133,5133.754313710174,7389.511367028832,0.6400071922521181,449.5093229645951,41.66666666666667,75.0
6890,來億-KY,運動休閒,12,16.429964563087314,16.62150454410737,10.455069821658508,16.19168688727007,542115.7035479386,730885.2250781942,1.0924868304426145,-115281.4383651951,50.0,41.66666666666667
3530,晶相光,電子工業,12,16.431683492877237,17.534572745786132,16.178481245978844,16.393295357443684,25268.4100931638,29091.026325451945,0.28030796677461906,-12335.980079798324,66.66666666666666,58.333333333333336
3443,創意,電子工業,12,16.46875973064576,17.78742851459829,10.164112257890789,16.656759215459992,468549.6363760524,642834.0147963759,1.071066953304398,-263764.70311349706,66.66666666666666,58.333333333333336
2031,新光鋼,鋼鐵工業,12,16.491306810591844,16.028709934721466,10.447467096733911,16.283908804128085,230852.10165596832,348484.24655916065,0.8712365504935843,40988.28594490036,33.33333333333333,75.0
2477,美隆電,其他電子業,12,16.501768940648308,16.2756436231107,12.148734381618217,17.098368432544916,34360.230814752016,43756.8642843412,0.4789061568041453,1698.6095075562444,50.0,66.66666666666666
6482,弘煜科,文化創意業,12,16.531416178120782,16.844910547163675,16.972093950236555,17.981173270580918,6835.506394590421,7755.279923984138,0.6328155167558402,2586.8286708393953,33.33333333333333,66.66666666666666
3363,上詮,通信網路業,12,16.532579765820373,17.580509097893547,19.84390496635403,17.533964853653934,26066.28476787796,32385.529353239683,0.7542791260236027,566.7976507076904,41.66666666666667,66.66666666666666
2241,艾姆勒,汽車工業,12,16.547537114928264,17.574897415941273,16.33886623068863,16.82621783874982,10797.047333662495,12304.202364523586,0.4807773555305881,-6503.626892066789,66.66666666666666,25.0
6856,鑫傳,文化創意業,12,16.556574058160145,15.493440558758861,15.472526787905155,16.936321445990508,10534.547956000895,13755.77346746,1.397184964394068,4406.146054165924,41.66666666666667,41.66666666666667
5515,建國,建材營造,12,16.58994709709326,16.011027075313166,12.442024324802276,18.08548685812638,98096.48160971566,127446.17110998307,0.8662764923882541,41869.94591069327,41.66666666666667,50.0
5465,富驊,電腦及週邊設備業,12,16.613909260736044,16.980803682152654,15.936311470052747,17.909654069787983,75518.48300990253,89366.2979907431,0.6701896149141273,9017.479741382756,50.0,58.333333333333336
6667,信紘科,其他電子類,12,16.624965239253246,16.664598276677264,17.369461549142805,16.11629978915281,87809.8106713763,113907.84243142893,1.3304366791182523,-15920.49808679815,58.333333333333336,75.0
6204,永豐臺灣加權,ETF,12,16.656425621649714,18.026105297057914,15.031215262064412,17.635690574061755,5377.3743280480785,6638.826709852301,0.47843687558871467,-1270.1230544894677,66.66666666666666,66.66666666666666
6669,緯穎,電腦及週邊設備業,12,16.688136521090886,17.67317471292244,13.953744337785952,15.62094153629063,13220665.91906012,16328900.93746621,1.4395323980977501,-12903958.715029329,91.66666666666666,50.0
3276,宇環,電子零組件業,12,16.726422971806983,17.110633725997296,20.708413353580458,17.287250550686238,7040.388386492326,8113.526772184003,0.1367094602861912,-17.255788069391503,50.0,50.0
3518,柏騰,電子工業,12,16.745016175495774,16.97281726566091,15.666776026718713,17.40507164074962,4465.267875898142,5106.923256564874,0.3125939575446553,373.8921658282149,50.0,41.66666666666667
2364,倫飛,電腦及週邊設備業,12,16.751769880929952,16.732956021916703,20.30946204749521,17.70392912021809,21058.398640768824,25846.66195400676,1.2412691338720023,2961.8610269672063,58.333333333333336,50.0
6531,愛普*,半導體業,12,16.778905603690326,15.522592758209186,15.72199638500721,15.119698862404999,78910.45198582478,99977.9243970415,0.6192629325025675,-30502.62418767724,66.66666666666666,83.33333333333334
3287,廣寰科,電腦及週邊設備業,12,16.781916901359292,17.680115123868497,15.267576253239593,17.42444706836108,13157.792021856998,14661.655617642862,0.6575672836970722,-3036.868716402288,66.66666666666666,58.333333333333336
2460,建通,電子零組件業,12,16.7820197814442,16.788754389967817,14.307348981731662,18.222994007196345,44357.29769020885,58655.585008603775,0.5730213976090728,3312.501427787511,66.66666666666666,58.333333333333336
5222,全訊,電子工業,12,16.783552556744635,18.194971979820806,10.437931342186427,19.829710294136063,13347.595704740279,17978.0229921552,0.7315826231551066,3687.5543026300566,33.33333333333333,83.33333333333334
6923,中台,綠能環保,12,16.800710346186367,15.206699148458053,9.348076349131023,16.872903106848202,16177.796008917598,21056.41515920614,1.4446619228381083,9060.370657749068,41.66666666666667,33.33333333333333
1783,和康生,生技醫療業,12,16.810288621176035,17.79129686552634,13.036654417468851,17.81595497451893,11368.854228796758,13802.3250205164,1.2793510873132017,-1351.8901175656276,41.66666666666667,66.66666666666666
6136,富爾特,電子工業,12,16.826366156755423,16.363022010551976,11.268934765131418,15.023081410819755,8927.368784184562,12058.061894758235,0.9332473564925102,-3873.0430566038613,41.66666666666667,75.0
8455,大拓-KY,其他電子類,12,16.85880418224651,16.6453544018662,11.347669763842367,16.705787291460418,16254.823473414042,19685.908434973873,0.4472938461242238,-452.16635452494785,50.0,50.0
1723,中碳,化學生技醫療,12,16.86076630006372,17.135367829443382,16.262149796399765,17.51852743995114,82309.93348022741,93489.71249779695,0.4101318683268822,11714.31618529141,41.66666666666667,58.333333333333336
6125,廣運,電機機械,12,16.861723716466553,19.083544429025036,15.663777912361422,17.30585513840992,46874.383508244005,62349.02039485574,0.4237601282593324,-15623.816978178109,41.66666666666667,50.0
6807,峰源-KY,居家生活,12,16.86546962896861,16.61536643306598,15.075877303104528,17.901286612812832,59920.28700746879,68519.0589095465,0.719727659629796,23806.766778605506,33.33333333333333,66.66666666666666
1515,力山,電機機械,12,16.89333074141327,17.603225851671098,17.133078188125932,16.143165704768712,76291.56270580353,102050.43025437294,0.13847396865112413,-63758.08323328866,83.33333333333334,66.66666666666666
6569,醫揚,生技醫療業,12,16.947666880051543,16.921716171019156,16.67766892543321,17.937716062061117,18547.625494918542,21167.438816669834,0.6724960986073499,2502.147404061241,58.333333333333336,75.0
8068,全達,電子通路業,12,17.020675841192514,16.36956165603059,13.818451106950125,16.95706807532564,11856.91483669846,14933.614653631994,0.21821343958453532,-823.8547814493583,66.66666666666666,66.66666666666666
6695,芯鼎,電子工業,12,17.05756640834471,16.613995499883945,16.652468686681576,17.721474009788672,16000.63694976765,18945.105372179438,0.833065325152687,3605.7018844341655,50.0,33.33333333333333
3390,旭軟,電子零組件業,12,17.08706150604891,17.613037907508232,13.997674049147069,16.853634093721247,11281.162790651926,13961.791886637053,0.6098116203202263,-1150.9083467044318,41.66666666666667,25.0
1256,鮮活果汁-KY,食品工業,12,17.092848746222607,18.058773001052057,17.197687266393576,17.578594287086066,58610.666148766235,73503.34506876185,0.6818585655551673,-19822.56973394797,58.333333333333336,75.0
2008,高興昌,鋼鐵工業,12,17.095810943601215,17.340204799124557,14.03738083847917,17.686790579487962,25907.23409458832,30769.78043857388,0.5656154178878154,3851.672588472091,33.33333333333333,41.66666666666667
2916,滿心,居家生活類,12,17.122048017727742,15.149759725235793,7.53353758013834,16.882559652246243,27941.27040290303,43386.91983308077,1.1515799807025175,1578.1420358836742,66.66666666666666,83.33333333333334
8499,鼎炫-KY,其他電子業,12,17.17302931179962,16.020323943283216,10.613040988489635,14.03316454480078,41756.89338195549,70694.97909410563,1.0239835372198767,-23531.08640117146,41.66666666666667,50.0
5460,同協,電子零組件業,12,17.18171103613942,16.83246373608307,15.019405367760335,16.95888340087103,3338.649861894901,3992.043779056086,0.3058633500201743,433.2804635440577,41.66666666666667,25.0
2451,創見,電子工業,12,17.182341615603562,15.386565110292905,13.67151129239986,13.735176572841548,245212.81980663573,388119.30590154947,1.1836536006634626,-228207.39797490486,83.33333333333334,33.33333333333333
4735,豪展,生技醫療業,12,17.265071498890386,17.43111161367887,16.57393343720623,17.813686678236255,13475.028615894385,15978.107108386608,0.15899223159338582,-434.86989113718056,50.0,66.66666666666666
1459,聯發,紡織纖維,12,17.267013893830153,16.734826733651964,10.644483242315934,17.72262616361761,17182.405525750382,22375.19107806859,0.2686846738191197,3382.822683013959,58.333333333333336,50.0
4930,燦星網,電器電纜,12,17.329197285816086,16.92467173698926,12.521167008616807,19.14520082413043,87138.72771290487,115100.95808469762,0.47891232677602047,21788.079005797965,50.0,66.66666666666666
1470,大統新創,紡織纖維,12,17.331495509715843,16.325185892593638,11.223610172619066,16.410598519390458,11607.92798967436,15132.25028922825,0.5738161799951647,1417.8227874198117,33.33333333333333,75.0
3339,泰谷,光電業,12,17.369431523561545,16.383341755823764,12.12056377370695,15.46179867158773,11851.6118388404,15817.237136618991,0.7898082223975914,-3605.341806307231,50.0,33.33333333333333
8936,國統,其他,12,17.396304220349997,17.621009772355748,19.304099176053256,17.599512798346893,91472.53650235536,104643.43543307521,0.9409671265950471,1306.5990229743427,41.66666666666667,75.0
6214,精誠,電子工業,12,17.41179879004594,17.012766804181283,15.245821183531511,17.117826372830176,637989.419473316,754598.6387857425,1.6281342089549844,-96679.64011574734,58.333333333333336,58.333333333333336
