stock_id,stock_name,industry_category,baseline_observations,baseline_stock_count,baseline_RMSE,baseline_MAE,baseline_MAPE,baseline_MedianAPE,baseline_P90APE,baseline_WMAPE,baseline_SMAPE,baseline_MASE,baseline_Bias,baseline_UnderestimateRate,baseline_DirectionAccuracy,improved_observations,improved_stock_count,improved_RMSE,improved_MAE,improved_MAPE,improved_MedianAPE,improved_P90APE,improved_WMAPE,improved_SMAPE,improved_MASE,improved_Bias,improved_UnderestimateRate,improved_DirectionAccuracy,structural_formula_observations,structural_formula_stock_count,structural_formula_RMSE,structural_formula_MAE,structural_formula_MAPE,structural_formula_MedianAPE,structural_formula_P90APE,structural_formula_WMAPE,structural_formula_SMAPE,structural_formula_MASE,structural_formula_Bias,structural_formula_UnderestimateRate,structural_formula_DirectionAccuracy,structural_break_months,WMAPE_improvement_points,improved_beats_baseline,baseline_over_15,improved_over_15
2524,京城,建材營造,12,1,268918.93169429264,227668.59805779092,96.96396901538559,78.53829699997819,130.89335085975657,74.33951254954314,61.3592780196076,,145408.4808429391,16.666666666666664,58.333333333333336,12,1,263670.302051582,214566.4578984937,88.42514642489719,70.53150870613509,130.89335085975657,70.06133487766803,56.76224343456706,,127629.17401697526,25.0,50.0,12,1,267350.14276900823,213654.57804121214,89.13904652726434,69.32379402214298,134.6929684072946,69.76358321286949,56.16856490126075,,124200.34446123504,33.33333333333333,50.0,1,4.278177671875113,True,True,True
3056,富華新,建材營造,12,1,919560.5449213099,420206.02067908744,208.89148365315654,59.76391201745377,500.87545684201746,124.36938757757065,73.08285179002992,,-89759.35553599952,41.66666666666667,83.33333333333334,12,1,917713.1886513925,405951.6180577513,193.89284876886163,31.999186620531383,500.87545684201746,120.15047771655844,68.01275549442809,,-109601.75815733573,50.0,75.0,12,1,922675.2410577039,400044.39860760065,184.96223554591177,33.73171458379054,431.83538507295793,118.40210375439044,66.25244665546106,,-117353.34480924578,41.66666666666667,75.0,1,4.218909861012207,True,True,True
8087,麗升能源,綠能環保類,12,1,38058.00937159057,27050.88393352964,230.97485682497316,85.6137840106032,725.2450958061864,129.0718767703485,85.80765981442154,,12138.67586987907,41.66666666666667,50.0,12,1,38545.22324515305,26173.620693090194,214.22685300566155,79.27103787027526,722.6487881058151,124.88606113698918,85.92366665962214,,8216.560866996182,41.66666666666667,41.66666666666667,12,1,40238.59058926897,27005.828584383864,224.6914129795657,79.20612929065143,764.9385228379302,128.8568975302217,86.30763026861993,,9438.838317978085,41.66666666666667,33.33333333333333,4,4.1858156333593115,True,True,True
1436,華友聯,建材營造,12,1,512795.3567823918,359592.4317257961,195.41915583392392,90.79912912237027,414.19974928480656,110.90225583897949,107.80001182281234,,37217.66802018537,50.0,41.66666666666667,12,1,524530.2920309388,346262.3237377627,164.35452610727583,85.26150668819992,406.1184665435726,106.7911041126901,99.01033449536169,,4762.714307851634,58.333333333333336,16.666666666666664,12,1,543594.8191330243,357628.29746920866,168.4459462150574,84.68610426973325,385.60993604633586,110.29649525947912,100.79371769513305,,14611.903874327118,58.333333333333336,8.333333333333332,4,4.111151726289378,True,True,True
9946,三發地產,建材營造,12,1,472453.14967735054,160786.50657868758,622.563437748124,189.86243129898045,1372.8818318819706,107.9264632738568,117.88040556423185,,-117718.52050515795,33.33333333333333,75.0,12,1,471748.1667482846,155284.3525582927,398.22202439567695,92.64982348466921,1256.5886190537096,104.23319300855229,122.58509725358944,,-127944.61750635097,41.66666666666667,50.0,12,1,471154.07567937684,154747.38410812616,387.53803130210696,92.59013506737034,1256.4948513917052,103.87275787659205,121.79463248754891,,-128185.38071117805,41.66666666666667,50.0,5,3.6932702653045055,True,True,True
5533,皇鼎,建材營造,12,1,88336.16730584894,66024.7967047421,84.81241091447504,48.37261769866827,179.35098140135437,68.03722440733712,56.74514339887883,,21067.26242961139,41.66666666666667,33.33333333333333,12,1,86962.27958847383,62552.49094686867,79.26463335628206,40.013689009902556,179.35098140135437,64.45908319600106,53.21357238465563,,17594.956671737957,41.66666666666667,41.66666666666667,12,1,91052.54299243279,65250.262022083356,81.71233331386061,39.141865877357915,182.2014567392109,67.23908200258309,55.08641636382394,,15892.011234146214,50.0,33.33333333333333,2,3.5781412113360602,True,True,True
1808,潤隆,建材營造,12,1,1281209.453228166,542184.4653755011,1575.2343587836074,532.9537400680925,3761.7114495580113,100.15943368990439,138.9254343997829,,-475601.83327127574,25.0,66.66666666666666,12,1,1280193.3174805206,523583.36689372174,439.51924870758273,93.43171410517989,1553.5303405576456,96.72319453344895,119.65869235529125,,-504163.7032959666,58.333333333333336,50.0,12,1,1281300.2874191215,524601.2615908757,449.5679286290771,93.5108791401759,1594.5585106382978,96.91123340754743,120.39105914194207,,-503853.89952236664,58.333333333333336,8.333333333333332,10,3.436239156455443,True,True,True
3708,上緯投控,綠能環保,12,1,193668.2640751406,109551.83767805733,115.07266349342453,8.493795102740641,169.8583681727454,23.34692317429516,37.4352568976051,,76831.09338507953,25.0,75.0,12,1,188200.10117280422,94585.88954736321,94.24645345832155,8.493795102740641,58.97606440850666,20.157484743653605,29.140504843591607,,53037.31192105208,33.33333333333333,75.0,12,1,188203.38662081992,95857.92793256712,94.27354875402047,8.434438508068368,58.959093618530645,20.428572687804614,29.457689703313438,,53435.00196653953,33.33333333333333,66.66666666666666,3,3.1894384306415553,True,True,True
3466,德晉,通信網路業,12,1,12533.01358936712,6032.100914518611,179.8390118656446,26.079987181168303,395.66252274719614,94.37322978086769,61.477777203822356,,4126.1843772449165,50.0,75.0,12,1,12472.63595907804,5834.025878905297,161.60245000424993,26.079987181168306,226.95640910664997,91.27431265154765,60.309398519296295,,3831.897488760276,50.0,75.0,12,1,12848.513461745477,5984.184135362136,164.1809926413468,30.245482088248522,230.54698464109015,93.62356374016719,60.37490370877517,,4089.2521909112315,50.0,66.66666666666666,2,3.098917129320043,True,True,True
6171,大城地產,建材營造,12,1,269211.43652742956,132317.2119207238,11897.481775938057,1210.9152794573793,3796.53921631552,135.03650963346777,175.22437005610593,,-45370.2685698373,33.33333333333333,58.333333333333336,12,1,268959.7819662764,129840.18101744284,4391.45106273259,394.2122603639005,3770.854930583865,132.50857239402757,159.69561865156223,,-47847.21793409507,33.33333333333333,66.66666666666666,12,1,271411.52462123736,132470.21985759927,4382.696724306899,404.6798208038652,3372.7511921155165,135.1926620904456,160.63923993936976,,-45201.36147906602,33.33333333333333,66.66666666666666,3,2.527937239440206,True,True,True
2545,皇翔,建材營造,12,1,557980.7337632121,405341.50004558224,136.31968778089797,84.15840055182488,296.5299260683361,80.04874581656613,81.92979821354083,,29622.585702166583,33.33333333333333,50.0,12,1,557215.6641624699,394856.36009864387,115.89484152344482,70.42217840038025,290.9429167065136,77.97809106651164,75.18438288838118,,7810.095617047836,41.66666666666667,50.0,12,1,561006.3398608813,399114.9038401824,116.48994856695552,71.66413534644913,280.69503423413175,78.81908831322043,76.60206512477944,,5646.550998415492,41.66666666666667,33.33333333333333,3,2.070654750054487,True,True,True
6198,瑞築,建材營造,12,1,52.72237739823572,26.74344580973747,126.95602633694863,33.8296871969912,568.2431206651361,136.56227647525517,67.53303071073353,,19.675363660654547,58.333333333333336,8.333333333333332,12,1,52.76906076291503,26.436522171835836,125.43409094239506,17.348517757950546,568.2431206651361,134.9950068349064,68.33366227531663,,19.982287298556184,58.333333333333336,0.0,12,1,58.64020092397148,28.310824203677587,134.18715743704175,17.348517757950546,630.8200974629847,144.56591082728983,66.14801332663517,,22.76475693053941,25.0,41.66666666666667,2,1.5672696403487691,True,True,True
5508,永信建,建材營造,12,1,161709.26103248418,140740.83432108627,99.76209952000485,69.02330151936053,212.93110966110694,66.6556163422681,63.18868646056427,,46842.29735602264,41.66666666666667,50.0,12,1,168794.54536791393,137529.5463993479,79.51230871490237,48.281590931974506,171.28283882461247,65.13473310529923,62.96912621974325,,3795.375949399417,41.66666666666667,58.333333333333336,12,1,175942.1254296093,143307.84805178747,83.38655756745426,50.6861240080375,191.08421760368535,67.87136785606539,64.69655353983885,,7228.175232856568,41.66666666666667,33.33333333333333,5,1.5208832369688707,True,True,True
2923,鼎固-KY,建材營造,12,1,815254.8072489549,368506.172446372,62.208006051401455,33.16068243278476,95.58384039665965,75.46231101856652,50.85317775414172,,-141324.4819291255,58.333333333333336,50.0,12,1,814888.7958327571,362298.9680162181,59.78880726811122,30.103483405971854,95.58384039665965,74.1912061462804,47.88916523004496,,-135117.27749897155,58.333333333333336,50.0,12,1,819957.7889268288,373037.5724390517,63.6885265365023,34.03580516938118,97.94259016993823,76.39024639974902,50.29485148102878,,-128929.61706048246,58.333333333333336,50.0,1,1.2711048722861307,True,True,True
6177,達麗,建材營造,12,1,1770680.2647253699,823349.8508502208,132.2069979991842,92.63212730010407,304.8423194314518,103.66307543081896,87.3384716921777,,-377630.72785419674,41.66666666666667,58.333333333333336,12,1,1746474.0395492818,814166.0278467423,131.09727798594898,91.92885234035373,304.8423194314518,102.50679497996349,85.76633125228776,,-368446.90485071816,41.66666666666667,75.0,12,1,1757819.5502865715,832999.9061278581,139.04484571505984,92.03791671506833,314.00328711983167,104.87805641019764,87.89184023287818,,-354815.04302905715,41.66666666666667,58.333333333333336,2,1.1562804508554763,True,True,True
2542,興富發,建材營造,12,1,1950596.2611396336,1352856.80208362,132.3150996437762,56.357692098654425,302.7704327589581,52.70683445530682,73.613641495878,,-585651.9833961258,33.33333333333333,66.66666666666666,12,1,1995626.831272216,1326432.5899091512,105.71360732547032,53.443459904149,143.01959732425422,51.677356261793214,66.20150540767422,,-669176.0156232626,41.66666666666667,75.0,12,1,2003932.5957836485,1329426.2202245193,107.55891438050627,58.14477750594654,150.1601556682868,51.793987066479616,67.22385145769873,,-667247.3075149702,41.66666666666667,50.0,3,1.0294781935136044,True,True,True
