stock_id,stock_name,industry_category,baseline_observations,baseline_stock_count,baseline_RMSE,baseline_MAE,baseline_MAPE,baseline_MedianAPE,baseline_P90APE,baseline_WMAPE,baseline_SMAPE,baseline_MASE,baseline_Bias,baseline_UnderestimateRate,baseline_DirectionAccuracy,improved_observations,improved_stock_count,improved_RMSE,improved_MAE,improved_MAPE,improved_MedianAPE,improved_P90APE,improved_WMAPE,improved_SMAPE,improved_MASE,improved_Bias,improved_UnderestimateRate,improved_DirectionAccuracy,structural_formula_observations,structural_formula_stock_count,structural_formula_RMSE,structural_formula_MAE,structural_formula_MAPE,structural_formula_MedianAPE,structural_formula_P90APE,structural_formula_WMAPE,structural_formula_SMAPE,structural_formula_MASE,structural_formula_Bias,structural_formula_UnderestimateRate,structural_formula_DirectionAccuracy,structural_break_months,WMAPE_improvement_points,improved_beats_baseline,baseline_over_15,improved_over_15
3426,台興,電機機械,12,1,9370.740209157826,7789.03983274725,17.589390932256883,9.870912733800633,38.73984915550211,15.21324079580966,15.842684115594805,,4956.211946631567,25.0,41.66666666666667,12,1,9370.740209157828,7789.039832747251,17.589390932256883,9.870912733800633,38.73984915550211,15.21324079580966,15.842684115594805,,4956.211946631567,25.0,41.66666666666667,12,1,9200.46565263268,7599.616622921722,17.23876865279813,9.942396272384354,37.621410127468785,14.843266965238744,15.5726719487544,,4822.834983504566,25.0,50.0,0,0.0,False,True,True
2104,國際中橡,橡膠工業,12,1,217465.6143457638,194446.9769644532,15.149186038539082,16.003088697507923,26.265497392178837,15.21657759915556,14.820948112857835,,11233.439454655541,41.66666666666667,100.0,12,1,217465.61434576378,194446.97696445315,15.149186038539082,16.003088697507923,26.265497392178816,15.216577599155556,14.820948112857838,,11233.439454655492,41.66666666666667,100.0,12,1,225660.2214343925,200916.56927773435,15.602353424083054,16.63795995759283,26.520088425108916,15.7228598515556,15.313028683207994,,8457.321187547166,41.66666666666667,100.0,0,3.552713678800501e-15,True,True,True
8488,吉源-KY,其他,12,1,63375.19186829038,39147.47908343288,15.565570435304792,10.382789673527009,23.80819888357781,15.243237413985828,13.724282076030308,,10397.644949209172,41.66666666666667,83.33333333333334,12,1,63375.191868290385,39147.47908343288,15.565570435304796,10.382789673527009,23.80819888357781,15.243237413985828,13.724282076030306,,10397.644949209176,41.66666666666667,83.33333333333334,12,1,68492.04716032307,41571.460609416004,16.617102894228246,10.102693429448498,24.639709955642324,16.18708684574434,14.49169676415095,,11474.735130455412,41.66666666666667,83.33333333333334,0,0.0,False,True,True
2305,全友,電腦及週邊設備業,12,1,10594.836590483157,9484.635421563811,15.353811902220786,16.48779677115801,26.921154669154202,15.248916451799774,15.610235333787495,,-1856.3867000026548,58.333333333333336,50.0,12,1,10594.836590483157,9484.635421563813,15.353811902220786,16.48779677115801,26.921154669154202,15.248916451799776,15.610235333787498,,-1856.3867000026555,58.333333333333336,50.0,12,1,10899.942499725583,9706.862880606997,15.718136450653075,16.602481398131612,26.786497457131254,15.606202505045516,15.929331842282455,,-1903.621689331956,58.333333333333336,50.0,0,-1.7763568394002505e-15,False,True,True
3530,晶相光,電子工業,12,1,26842.289465398,23506.883692796244,15.189752914358333,15.936504669284929,21.172489746668376,15.286188221569375,16.112190251850404,,-11681.842259937941,66.66666666666666,58.333333333333336,12,1,26842.289465398,23506.883692796244,15.189752914358332,15.936504669284929,21.172489746668376,15.286188221569375,16.112190251850404,,-11681.842259937941,66.66666666666666,58.333333333333336,12,1,29091.026325451945,25268.4100931638,16.393295357443684,16.178481245978844,26.725857520599156,16.431683492877237,17.534572745786132,,-12335.980079798324,66.66666666666666,58.333333333333336,0,0.0,False,True,True
3564,其陽,通信網路業,12,1,38122.68223262455,31824.98864496677,17.15172307516817,11.34116505398574,43.45083874828844,15.294372267300439,15.954438801266244,,1905.4294154972765,50.0,100.0,12,1,38122.68223262455,31824.988644966757,17.151723075168167,11.341165053985732,43.45083874828844,15.294372267300432,15.95443880126624,,1905.4294154972692,50.0,100.0,12,1,39937.882227363894,33116.167236573725,17.965025150372004,11.157652599033979,47.84665842205368,15.914883597686366,16.614888329885368,,1883.5679881702574,58.333333333333336,83.33333333333334,0,7.105427357601002e-15,True,True,True
8112,至上,電子通路業,12,1,3825539.832210748,2889218.947509105,15.033859352583898,10.96229281757112,35.35574227360872,15.305227336324739,15.292086534907634,,-984211.2201235708,66.66666666666666,66.66666666666666,12,1,3825539.832210748,2889218.947509105,15.0338593525839,10.96229281757112,35.35574227360872,15.305227336324739,15.292086534907638,,-984211.2201235709,66.66666666666666,66.66666666666666,12,1,3927180.4820474116,2977689.903148793,15.569908650012234,11.37036619992213,36.66095217159378,15.773889668023319,15.832897893987393,,-1003006.1343459035,66.66666666666666,66.66666666666666,0,0.0,False,True,True
8083,瑞穎,電機機械,12,1,22741.280051271086,18299.473122315936,15.70147175753234,13.601795892489864,28.848057209457913,15.34185712154379,15.333703993583745,,-3665.2476837772324,66.66666666666666,58.333333333333336,12,1,22741.28005127109,18299.473122315936,15.701471757532342,13.601795892489864,28.848057209457913,15.34185712154379,15.33370399358375,,-3665.247683777235,66.66666666666666,58.333333333333336,12,1,22705.217270334164,17915.496589442268,15.375725060844431,12.515993903707507,28.601128400048726,15.019940033221191,14.979219488379393,,-3625.613471968742,66.66666666666666,58.333333333333336,0,0.0,False,True,True
5511,德昌,建材營造,12,1,191573.8410139947,141895.66145119345,15.927682563799047,12.861877972127456,32.09429084621078,15.362615800920118,16.018243862508147,,-43647.70941045287,58.333333333333336,75.0,12,1,191573.8410139947,141895.66145119345,15.927682563799047,12.861877972127456,32.0942908462108,15.362615800920118,16.018243862508143,,-43647.70941045286,58.333333333333336,75.0,12,1,206643.67208761675,146325.99615957978,16.355355822950568,11.666229362624499,34.447477468509256,15.842274793297637,16.462148855908264,,-43920.39233782736,58.333333333333336,75.0,0,0.0,False,True,True
4736,泰博,生技醫療業,12,1,59508.004658667596,53861.34169671036,15.990039652291374,14.966010074963714,22.189084858657047,15.373928585525917,15.45292314463883,,6270.363742811959,41.66666666666667,58.333333333333336,12,1,59508.004658667596,53861.34169671036,15.990039652291374,14.966010074963714,22.189084858657047,15.373928585525917,15.452923144638833,,6270.363742811965,41.66666666666667,58.333333333333336,12,1,60519.58656641684,53960.64138058154,16.08039000681884,14.321147898842101,22.714014678458316,15.40227222124515,15.488598948545365,,6376.3586226435045,41.66666666666667,66.66666666666666,0,0.0,False,True,True
